adj_stock,company,date,month_year,stock,symbol,rating
72.81,Walgreens Boots Alliance Inc.,2016-06-12,2016-06,82.65,WBA,
72.04,Walgreens Boots Alliance Inc.,2016-06-19,2016-06,81.78,WBA,
73.17,Walgreens Boots Alliance Inc.,2016-06-26,2016-06,83.06,WBA,
72.06,Walgreens Boots Alliance Inc.,2016-07-03,2016-07,81.80,WBA,
72.69,Walgreens Boots Alliance Inc.,2016-07-10,2016-07,82.51,WBA,
71.67,Walgreens Boots Alliance Inc.,2016-07-17,2016-07,81.35,WBA,
69.82,Walgreens Boots Alliance Inc.,2016-07-24,2016-07,79.25,WBA,
70.94,Walgreens Boots Alliance Inc.,2016-07-31,2016-07,80.53,WBA,
73.40,Walgreens Boots Alliance Inc.,2016-08-07,2016-08,83.32,WBA,B
72.76,Walgreens Boots Alliance Inc.,2016-08-14,2016-08,82.59,WBA,B
70.26,Walgreens Boots Alliance Inc.,2016-08-21,2016-08,79.39,WBA,B
72.76,Walgreens Boots Alliance Inc.,2016-08-28,2016-08,82.22,WBA,B
73.38,Walgreens Boots Alliance Inc.,2016-09-04,2016-09,82.92,WBA,B
72.12,Walgreens Boots Alliance Inc.,2016-09-11,2016-09,81.49,WBA,B
72.61,Walgreens Boots Alliance Inc.,2016-09-18,2016-09,82.05,WBA,B
71.35,Walgreens Boots Alliance Inc.,2016-09-25,2016-09,80.62,WBA,B
70.69,Walgreens Boots Alliance Inc.,2016-10-02,2016-10,79.88,WBA,B
69.30,Walgreens Boots Alliance Inc.,2016-10-09,2016-10,78.31,WBA,B
72.19,Walgreens Boots Alliance Inc.,2016-10-16,2016-10,81.57,WBA,B
71.77,Walgreens Boots Alliance Inc.,2016-10-23,2016-10,81.10,WBA,B
71.11,Walgreens Boots Alliance Inc.,2016-10-30,2016-10,80.35,WBA,B
71.73,Walgreens Boots Alliance Inc.,2016-11-07,2016-11,81.05,WBA,B
73.69,Walgreens Boots Alliance Inc.,2016-11-14,2016-11,83.27,WBA,B
75.06,Walgreens Boots Alliance Inc.,2016-11-21,2016-11,84.43,WBA,B
75.67,Walgreens Boots Alliance Inc.,2016-11-28,2016-11,85.11,WBA,B
76.80,Walgreens Boots Alliance Inc.,2016-12-05,2016-12,86.39,WBA,B
76.53,Walgreens Boots Alliance Inc.,2016-12-12,2016-12,86.08,WBA,B
74.93,Walgreens Boots Alliance Inc.,2016-12-19,2016-12,84.28,WBA,B
73.58,Walgreens Boots Alliance Inc.,2016-12-26,2016-12,82.76,WBA,B
73.88,Walgreens Boots Alliance Inc.,2017-01-02,2017-01,83.10,WBA,B
74.52,Walgreens Boots Alliance Inc.,2017-01-09,2017-01,83.82,WBA,B
72.65,Walgreens Boots Alliance Inc.,2017-01-16,2017-01,81.72,WBA,B
72.46,Walgreens Boots Alliance Inc.,2017-01-23,2017-01,81.50,WBA,B
71.54,Walgreens Boots Alliance Inc.,2017-01-30,2017-01,80.47,WBA,B
74.07,Walgreens Boots Alliance Inc.,2017-02-06,2017-02,83.31,WBA,B
76.33,Walgreens Boots Alliance Inc.,2017-02-13,2017-02,85.86,WBA,B
78.24,Walgreens Boots Alliance Inc.,2017-02-20,2017-02,87.61,WBA,B
76.70,Walgreens Boots Alliance Inc.,2017-02-27,2017-02,85.89,WBA,B
76.47,Walgreens Boots Alliance Inc.,2017-03-06,2017-03,85.63,WBA,B
76.72,Walgreens Boots Alliance Inc.,2017-03-12,2017-03,85.91,WBA,B
74.10,Walgreens Boots Alliance Inc.,2017-03-19,2017-03,82.97,WBA,B
74.17,Walgreens Boots Alliance Inc.,2017-03-26,2017-03,83.05,WBA,B
73.53,Walgreens Boots Alliance Inc.,2017-04-02,2017-04,82.33,WBA,B
73.66,Walgreens Boots Alliance Inc.,2017-04-09,2017-04,82.48,WBA,B
75.04,Walgreens Boots Alliance Inc.,2017-04-16,2017-04,84.03,WBA,B
77.29,Walgreens Boots Alliance Inc.,2017-04-23,2017-04,86.54,WBA,B
76.70,Walgreens Boots Alliance Inc.,2017-04-30,2017-04,85.89,WBA,B
76.13,Walgreens Boots Alliance Inc.,2017-05-07,2017-05,85.25,WBA,B
71.99,Walgreens Boots Alliance Inc.,2017-05-14,2017-05,80.61,WBA,B
72.88,Walgreens Boots Alliance Inc.,2017-05-21,2017-05,81.25,WBA,B
74.54,Walgreens Boots Alliance Inc.,2017-05-28,2017-05,83.10,WBA,B
72.65,Walgreens Boots Alliance Inc.,2017-06-04,2017-06,80.99,WBA,B
70.36,Walgreens Boots Alliance Inc.,2017-06-11,2017-06,78.44,WBA,B
68.48,Walgreens Boots Alliance Inc.,2017-06-18,2017-06,76.34,WBA,B
70.25,Walgreens Boots Alliance Inc.,2017-06-25,2017-06,78.31,WBA,B
69.49,Walgreens Boots Alliance Inc.,2017-07-02,2017-07,77.47,WBA,B
70.78,Walgreens Boots Alliance Inc.,2017-07-09,2017-07,78.91,WBA,B
70.77,Walgreens Boots Alliance Inc.,2017-07-16,2017-07,78.90,WBA,B
71.42,Walgreens Boots Alliance Inc.,2017-07-23,2017-07,79.62,WBA,B
72.71,Walgreens Boots Alliance Inc.,2017-07-30,2017-07,81.06,WBA,B
72.41,Walgreens Boots Alliance Inc.,2017-08-06,2017-08,80.72,WBA,BB
71.79,Walgreens Boots Alliance Inc.,2017-08-13,2017-08,80.03,WBA,BB
73.14,Walgreens Boots Alliance Inc.,2017-08-20,2017-08,81.13,WBA,BB
73.22,Walgreens Boots Alliance Inc.,2017-08-27,2017-08,81.22,WBA,BB
73.37,Walgreens Boots Alliance Inc.,2017-09-03,2017-09,81.39,WBA,BB
74.37,Walgreens Boots Alliance Inc.,2017-09-10,2017-09,82.50,WBA,BB
70.68,Walgreens Boots Alliance Inc.,2017-09-17,2017-09,78.41,WBA,BB
69.61,Walgreens Boots Alliance Inc.,2017-09-24,2017-09,77.22,WBA,BB
65.99,Walgreens Boots Alliance Inc.,2017-10-01,2017-10,73.20,WBA,BB
60.90,Walgreens Boots Alliance Inc.,2017-10-08,2017-10,67.56,WBA,BB
61.35,Walgreens Boots Alliance Inc.,2017-10-15,2017-10,68.06,WBA,BB
58.13,Walgreens Boots Alliance Inc.,2017-10-22,2017-10,64.48,WBA,BB
60.28,Walgreens Boots Alliance Inc.,2017-10-29,2017-10,66.87,WBA,BB
63.99,Walgreens Boots Alliance Inc.,2017-11-06,2017-11,70.99,WBA,BB
64.60,Walgreens Boots Alliance Inc.,2017-11-13,2017-11,71.25,WBA,BB
63.72,Walgreens Boots Alliance Inc.,2017-11-20,2017-11,70.28,WBA,BB
64.78,Walgreens Boots Alliance Inc.,2017-11-27,2017-11,71.45,WBA,BB
64.87,Walgreens Boots Alliance Inc.,2017-12-04,2017-12,71.55,WBA,BB
65.23,Walgreens Boots Alliance Inc.,2017-12-11,2017-12,71.94,WBA,BB
65.92,Walgreens Boots Alliance Inc.,2017-12-18,2017-12,72.71,WBA,BB
65.84,Walgreens Boots Alliance Inc.,2017-12-25,2017-12,72.62,WBA,BB
66.11,Walgreens Boots Alliance Inc.,2018-01-01,2018-01,72.92,WBA,BB
68.97,Walgreens Boots Alliance Inc.,2018-01-08,2018-01,76.07,WBA,BB
69.33,Walgreens Boots Alliance Inc.,2018-01-15,2018-01,76.47,WBA,BB
71.76,Walgreens Boots Alliance Inc.,2018-01-22,2018-01,79.15,WBA,BB
66.70,Walgreens Boots Alliance Inc.,2018-01-29,2018-01,73.56,WBA,BB
62.07,Walgreens Boots Alliance Inc.,2018-02-05,2018-02,68.46,WBA,BB
64.30,Walgreens Boots Alliance Inc.,2018-02-12,2018-02,70.92,WBA,BB
64.17,Walgreens Boots Alliance Inc.,2018-02-19,2018-02,70.36,WBA,BB
64.37,Walgreens Boots Alliance Inc.,2018-02-26,2018-02,70.58,WBA,BB
64.39,Walgreens Boots Alliance Inc.,2018-03-05,2018-03,70.60,WBA,BB
61.63,Walgreens Boots Alliance Inc.,2018-03-11,2018-03,67.57,WBA,BB
59.67,Walgreens Boots Alliance Inc.,2018-03-18,2018-03,65.43,WBA,BB
59.71,Walgreens Boots Alliance Inc.,2018-03-25,2018-03,65.47,WBA,BB
57.89,Walgreens Boots Alliance Inc.,2018-04-01,2018-04,63.47,WBA,BB
58.21,Walgreens Boots Alliance Inc.,2018-04-08,2018-04,63.82,WBA,BB
58.30,Walgreens Boots Alliance Inc.,2018-04-15,2018-04,63.92,WBA,BB
61.21,Walgreens Boots Alliance Inc.,2018-04-22,2018-04,67.11,WBA,BB
58.20,Walgreens Boots Alliance Inc.,2018-04-29,2018-04,63.81,WBA,BB
58.45,Walgreens Boots Alliance Inc.,2018-05-06,2018-05,64.09,WBA,BB
58.68,Walgreens Boots Alliance Inc.,2018-05-13,2018-05,64.34,WBA,BB
58.30,Walgreens Boots Alliance Inc.,2018-05-20,2018-05,63.53,WBA,BB
57.68,Walgreens Boots Alliance Inc.,2018-05-27,2018-05,62.86,WBA,BB
58.18,Walgreens Boots Alliance Inc.,2018-06-03,2018-06,63.40,WBA,BB
60.38,Walgreens Boots Alliance Inc.,2018-06-10,2018-06,65.80,WBA,BB
62.04,Walgreens Boots Alliance Inc.,2018-06-17,2018-06,67.61,WBA,BB
55.07,Walgreens Boots Alliance Inc.,2018-06-24,2018-06,60.02,WBA,BB
58.08,Walgreens Boots Alliance Inc.,2018-07-01,2018-07,63.30,WBA,BB
59.80,Walgreens Boots Alliance Inc.,2018-07-08,2018-07,65.17,WBA,BB
59.63,Walgreens Boots Alliance Inc.,2018-07-15,2018-07,64.98,WBA,BB
62.98,Walgreens Boots Alliance Inc.,2018-07-22,2018-07,68.64,WBA,BB
61.68,Walgreens Boots Alliance Inc.,2018-07-29,2018-07,67.22,WBA,BB
61.01,Walgreens Boots Alliance Inc.,2018-08-05,2018-08,66.49,WBA,BB
64.22,Walgreens Boots Alliance Inc.,2018-08-12,2018-08,69.99,WBA,BB
63.91,Walgreens Boots Alliance Inc.,2018-08-19,2018-08,69.21,WBA,BB
63.31,Walgreens Boots Alliance Inc.,2018-08-26,2018-08,68.56,WBA,BB
62.97,Walgreens Boots Alliance Inc.,2018-09-02,2018-09,68.19,WBA,BB
64.90,Walgreens Boots Alliance Inc.,2018-09-09,2018-09,70.28,WBA,BB
67.41,Walgreens Boots Alliance Inc.,2018-09-16,2018-09,73.00,WBA,BB
67.32,Walgreens Boots Alliance Inc.,2018-09-23,2018-09,72.90,WBA,BB
66.96,Walgreens Boots Alliance Inc.,2018-09-30,2018-09,72.51,WBA,BB
67.87,Walgreens Boots Alliance Inc.,2018-10-07,2018-10,73.50,WBA,BB
71.43,Walgreens Boots Alliance Inc.,2018-10-14,2018-10,77.35,WBA,BB
70.39,Walgreens Boots Alliance Inc.,2018-10-21,2018-10,76.23,WBA,BB
73.23,Walgreens Boots Alliance Inc.,2018-10-28,2018-10,79.30,WBA,BB
76.08,Walgreens Boots Alliance Inc.,2018-11-05,2018-11,82.39,WBA,BB
76.61,Walgreens Boots Alliance Inc.,2018-11-12,2018-11,82.52,WBA,BB
75.03,Walgreens Boots Alliance Inc.,2018-11-19,2018-11,80.81,WBA,BB
78.61,Walgreens Boots Alliance Inc.,2018-11-26,2018-11,84.67,WBA,BB
75.38,Walgreens Boots Alliance Inc.,2018-12-03,2018-12,81.19,WBA,BB
73.10,Walgreens Boots Alliance Inc.,2018-12-10,2018-12,78.74,WBA,BB
62.45,Walgreens Boots Alliance Inc.,2018-12-17,2018-12,67.26,WBA,BB
63.18,Walgreens Boots Alliance Inc.,2018-12-24,2018-12,68.05,WBA,BB
64.59,Walgreens Boots Alliance Inc.,2018-12-31,2018-12,69.57,WBA,BB
66.58,Walgreens Boots Alliance Inc.,2019-01-07,2019-01,71.71,WBA,BB
67.25,Walgreens Boots Alliance Inc.,2019-01-14,2019-01,72.43,WBA,BB
66.74,Walgreens Boots Alliance Inc.,2019-01-21,2019-01,71.89,WBA,BB
66.74,Walgreens Boots Alliance Inc.,2019-01-28,2019-01,71.88,WBA,BB
65.10,Walgreens Boots Alliance Inc.,2019-02-04,2019-02,70.12,WBA,BB
68.17,Walgreens Boots Alliance Inc.,2019-02-11,2019-02,73.43,WBA,BB
65.79,Walgreens Boots Alliance Inc.,2019-02-18,2019-02,70.43,WBA,BB
62.22,Walgreens Boots Alliance Inc.,2019-02-25,2019-02,66.61,WBA,BB
55.95,Walgreens Boots Alliance Inc.,2019-03-04,2019-03,59.90,WBA,BB
58.50,Walgreens Boots Alliance Inc.,2019-03-10,2019-03,62.63,WBA,BB
58.30,Walgreens Boots Alliance Inc.,2019-03-17,2019-03,62.41,WBA,BB
59.10,Walgreens Boots Alliance Inc.,2019-03-24,2019-03,63.27,WBA,BB
51.09,Walgreens Boots Alliance Inc.,2019-03-31,2019-03,54.69,WBA,BB
49.93,Walgreens Boots Alliance Inc.,2019-04-07,2019-04,53.45,WBA,BB
51.03,Walgreens Boots Alliance Inc.,2019-04-14,2019-04,54.63,WBA,BB
49.37,Walgreens Boots Alliance Inc.,2019-04-21,2019-04,52.85,WBA,BB
50.52,Walgreens Boots Alliance Inc.,2019-04-28,2019-04,54.08,WBA,BB
49.90,Walgreens Boots Alliance Inc.,2019-05-05,2019-05,53.42,WBA,BB
48.83,Walgreens Boots Alliance Inc.,2019-05-12,2019-05,52.27,WBA,BB
48.77,Walgreens Boots Alliance Inc.,2019-05-19,2019-05,51.77,WBA,BB
46.48,Walgreens Boots Alliance Inc.,2019-05-26,2019-05,49.34,WBA,BB
48.96,Walgreens Boots Alliance Inc.,2019-06-02,2019-06,51.97,WBA,BB
49.52,Walgreens Boots Alliance Inc.,2019-06-09,2019-06,52.57,WBA,BB
49.41,Walgreens Boots Alliance Inc.,2019-06-16,2019-06,52.45,WBA,BB
51.50,Walgreens Boots Alliance Inc.,2019-06-23,2019-06,54.67,WBA,BB
51.99,Walgreens Boots Alliance Inc.,2019-06-30,2019-06,55.19,WBA,BB
52.51,Walgreens Boots Alliance Inc.,2019-07-07,2019-07,55.74,WBA,BB
51.28,Walgreens Boots Alliance Inc.,2019-07-14,2019-07,54.44,WBA,BB
51.86,Walgreens Boots Alliance Inc.,2019-07-21,2019-07,55.05,WBA,BB
50.57,Walgreens Boots Alliance Inc.,2019-07-28,2019-07,53.68,WBA,BB
49.73,Walgreens Boots Alliance Inc.,2019-08-04,2019-08,52.79,WBA,BB
47.55,Walgreens Boots Alliance Inc.,2019-08-11,2019-08,50.48,WBA,BB
46.46,Walgreens Boots Alliance Inc.,2019-08-18,2019-08,49.32,WBA,BB
48.66,Walgreens Boots Alliance Inc.,2019-08-25,2019-08,51.19,WBA,BB
49.96,Walgreens Boots Alliance Inc.,2019-09-01,2019-09,52.56,WBA,BB
53.23,Walgreens Boots Alliance Inc.,2019-09-08,2019-09,55.99,WBA,BB
52.28,Walgreens Boots Alliance Inc.,2019-09-15,2019-09,55.00,WBA,BB
51.72,Walgreens Boots Alliance Inc.,2019-09-22,2019-09,54.41,WBA,BB
50.35,Walgreens Boots Alliance Inc.,2019-09-29,2019-09,52.97,WBA,BB
51.32,Walgreens Boots Alliance Inc.,2019-10-06,2019-10,53.99,WBA,BB
52.57,Walgreens Boots Alliance Inc.,2019-10-13,2019-10,55.30,WBA,BB
52.68,Walgreens Boots Alliance Inc.,2019-10-20,2019-10,55.42,WBA,BB
54.55,Walgreens Boots Alliance Inc.,2019-10-27,2019-10,57.38,WBA,BB
56.31,Walgreens Boots Alliance Inc.,2019-11-04,2019-11,59.24,WBA,BBB
59.07,Walgreens Boots Alliance Inc.,2019-11-11,2019-11,62.14,WBA,BBB
58.04,Walgreens Boots Alliance Inc.,2019-11-18,2019-11,60.60,WBA,BBB
57.08,Walgreens Boots Alliance Inc.,2019-11-25,2019-11,59.60,WBA,BBB
56.15,Walgreens Boots Alliance Inc.,2019-12-02,2019-12,58.63,WBA,BBB
55.43,Walgreens Boots Alliance Inc.,2019-12-09,2019-12,57.88,WBA,BBB
55.92,Walgreens Boots Alliance Inc.,2019-12-16,2019-12,58.39,WBA,BBB
56.52,Walgreens Boots Alliance Inc.,2019-12-23,2019-12,59.02,WBA,BBB
56.58,Walgreens Boots Alliance Inc.,2019-12-30,2019-12,59.08,WBA,BBB
51.93,Walgreens Boots Alliance Inc.,2020-01-06,2020-01,54.22,WBA,BBB
52.11,Walgreens Boots Alliance Inc.,2020-01-13,2020-01,54.41,WBA,BBB
49.84,Walgreens Boots Alliance Inc.,2020-01-20,2020-01,52.04,WBA,BBB
48.70,Walgreens Boots Alliance Inc.,2020-01-27,2020-01,50.85,WBA,BBB
50.99,Walgreens Boots Alliance Inc.,2020-02-03,2020-02,53.24,WBA,BBB
50.61,Walgreens Boots Alliance Inc.,2020-02-10,2020-02,52.85,WBA,BBB
49.27,Walgreens Boots Alliance Inc.,2020-02-17,2020-02,51.45,WBA,BBB
44.21,Walgreens Boots Alliance Inc.,2020-02-24,2020-02,45.76,WBA,BBB
48.80,Walgreens Boots Alliance Inc.,2020-03-02,2020-03,50.51,WBA,BBB
44.62,Walgreens Boots Alliance Inc.,2020-03-08,2020-03,46.19,WBA,BBB
44.85,Walgreens Boots Alliance Inc.,2020-03-15,2020-03,46.42,WBA,BBB
42.51,Walgreens Boots Alliance Inc.,2020-03-22,2020-03,44.00,WBA,BBB
39.34,Walgreens Boots Alliance Inc.,2020-03-29,2020-03,40.72,WBA,BBB
42.49,Walgreens Boots Alliance Inc.,2020-04-05,2020-04,43.98,WBA,BBB
42.99,Walgreens Boots Alliance Inc.,2020-04-12,2020-04,44.50,WBA,BBB
42.26,Walgreens Boots Alliance Inc.,2020-04-19,2020-04,43.74,WBA,BBB
40.25,Walgreens Boots Alliance Inc.,2020-04-26,2020-04,41.66,WBA,BBB
40.26,Walgreens Boots Alliance Inc.,2020-05-03,2020-05,41.67,WBA,BBB
37.10,Walgreens Boots Alliance Inc.,2020-05-10,2020-05,38.40,WBA,BBB
38.26,Walgreens Boots Alliance Inc.,2020-05-17,2020-05,39.60,WBA,BBB
41.95,Walgreens Boots Alliance Inc.,2020-05-24,2020-05,42.94,WBA,BBB
44.31,Walgreens Boots Alliance Inc.,2020-05-31,2020-05,45.35,WBA,BBB
40.45,Walgreens Boots Alliance Inc.,2020-06-07,2020-06,41.40,WBA,BBB
43.12,Walgreens Boots Alliance Inc.,2020-06-14,2020-06,44.13,WBA,BBB
40.22,Walgreens Boots Alliance Inc.,2020-06-21,2020-06,41.17,WBA,BBB
41.02,Walgreens Boots Alliance Inc.,2020-06-28,2020-06,41.98,WBA,BBB
39.20,Walgreens Boots Alliance Inc.,2020-07-05,2020-07,40.12,WBA,BBB
40.47,Walgreens Boots Alliance Inc.,2020-07-12,2020-07,41.42,WBA,BBB
39.58,Walgreens Boots Alliance Inc.,2020-07-19,2020-07,40.51,WBA,BBB
39.77,Walgreens Boots Alliance Inc.,2020-07-26,2020-07,40.71,WBA,BBB
40.57,Walgreens Boots Alliance Inc.,2020-08-02,2020-08,41.52,WBA,BBB
40.95,Walgreens Boots Alliance Inc.,2020-08-09,2020-08,41.91,WBA,BBB
38.55,Walgreens Boots Alliance Inc.,2020-08-16,2020-08,39.46,WBA,BBB
38.30,Walgreens Boots Alliance Inc.,2020-08-23,2020-08,38.76,WBA,BBB
36.46,Walgreens Boots Alliance Inc.,2020-08-30,2020-08,36.89,WBA,BBB
34.29,Walgreens Boots Alliance Inc.,2020-09-06,2020-09,34.70,WBA,BBB
36.50,Walgreens Boots Alliance Inc.,2020-09-13,2020-09,36.93,WBA,BBB
35.01,Walgreens Boots Alliance Inc.,2020-09-20,2020-09,35.43,WBA,BBB
35.35,Walgreens Boots Alliance Inc.,2020-09-27,2020-09,35.77,WBA,BBB
35.91,Walgreens Boots Alliance Inc.,2020-10-04,2020-10,36.34,WBA,BBB
36.97,Walgreens Boots Alliance Inc.,2020-10-11,2020-10,37.41,WBA,BBB
37.59,Walgreens Boots Alliance Inc.,2020-10-18,2020-10,38.04,WBA,BBB
33.64,Walgreens Boots Alliance Inc.,2020-10-25,2020-10,34.04,WBA,BBB
36.87,Walgreens Boots Alliance Inc.,2020-11-02,2020-11,37.31,WBA,BBB
42.21,Walgreens Boots Alliance Inc.,2020-11-09,2020-11,42.71,WBA,BBB
37.09,Walgreens Boots Alliance Inc.,2020-11-16,2020-11,37.53,WBA,BBB
39.00,Walgreens Boots Alliance Inc.,2020-11-23,2020-11,39.00,WBA,BBB
42.82,Walgreens Boots Alliance Inc.,2020-11-30,2020-11,42.82,WBA,BBB
52.97,Walmart Inc.,2015-11-30,2015-11,59.66,WMT,
53.15,Walmart Inc.,2015-12-07,2015-12,59.36,WMT,
52.69,Walmart Inc.,2015-12-14,2015-12,58.85,WMT,
54.46,Walmart Inc.,2015-12-21,2015-12,60.83,WMT,
54.88,Walmart Inc.,2015-12-28,2015-12,61.30,WMT,
56.89,Walmart Inc.,2016-01-04,2016-01,63.54,WMT,
55.45,Walmart Inc.,2016-01-11,2016-01,61.93,WMT,
56.13,Walmart Inc.,2016-01-18,2016-01,62.69,WMT,
59.41,Walmart Inc.,2016-01-25,2016-01,66.36,WMT,
59.99,Walmart Inc.,2016-02-01,2016-02,67.00,WMT,
59.25,Walmart Inc.,2016-02-08,2016-02,66.18,WMT,
57.89,Walmart Inc.,2016-02-15,2016-02,64.66,WMT,
59.55,Walmart Inc.,2016-02-22,2016-02,66.51,WMT,
59.79,Walmart Inc.,2016-02-29,2016-02,66.78,WMT,
60.14,Walmart Inc.,2016-03-07,2016-03,67.17,WMT,
60.39,Walmart Inc.,2016-03-13,2016-03,66.95,WMT,
61.33,Walmart Inc.,2016-03-20,2016-03,68.00,WMT,
62.29,Walmart Inc.,2016-03-27,2016-03,69.06,WMT,
61.39,Walmart Inc.,2016-04-03,2016-04,68.06,WMT,
62.29,Walmart Inc.,2016-04-10,2016-04,69.06,WMT,
61.98,Walmart Inc.,2016-04-17,2016-04,68.72,WMT,
60.31,Walmart Inc.,2016-04-24,2016-04,66.87,WMT,
61.56,Walmart Inc.,2016-05-01,2016-05,68.25,WMT,
58.57,Walmart Inc.,2016-05-08,2016-05,64.94,WMT,
63.47,Walmart Inc.,2016-05-15,2016-05,69.86,WMT,
64.28,Walmart Inc.,2016-05-22,2016-05,70.75,WMT,
64.39,Walmart Inc.,2016-05-29,2016-05,70.87,WMT,
64.64,Walmart Inc.,2016-06-05,2016-06,71.14,WMT,
64.46,Walmart Inc.,2016-06-12,2016-06,70.95,WMT,
65.38,Walmart Inc.,2016-06-19,2016-06,71.96,WMT,
66.15,Walmart Inc.,2016-06-26,2016-06,72.81,WMT,
67.09,Walmart Inc.,2016-07-03,2016-07,73.84,WMT,
66.93,Walmart Inc.,2016-07-10,2016-07,73.67,WMT,
66.82,Walmart Inc.,2016-07-17,2016-07,73.55,WMT,
66.30,Walmart Inc.,2016-07-24,2016-07,72.97,WMT,
67.02,Walmart Inc.,2016-07-31,2016-07,73.76,WMT,
67.13,Walmart Inc.,2016-08-07,2016-08,73.89,WMT,
66.61,Walmart Inc.,2016-08-14,2016-08,72.81,WMT,
65.08,Walmart Inc.,2016-08-21,2016-08,71.14,WMT,
66.32,Walmart Inc.,2016-08-28,2016-08,72.50,WMT,
64.31,Walmart Inc.,2016-09-04,2016-09,70.30,WMT,BBB
66.66,Walmart Inc.,2016-09-11,2016-09,72.87,WMT,BBB
66.18,Walmart Inc.,2016-09-18,2016-09,72.35,WMT,BBB
65.97,Walmart Inc.,2016-09-25,2016-09,72.12,WMT,BBB
62.85,Walmart Inc.,2016-10-02,2016-10,68.70,WMT,BBB
62.62,Walmart Inc.,2016-10-09,2016-10,68.45,WMT,BBB
62.52,Walmart Inc.,2016-10-16,2016-10,68.34,WMT,BBB
64.03,Walmart Inc.,2016-10-23,2016-10,69.99,WMT,BBB
63.27,Walmart Inc.,2016-10-30,2016-10,69.16,WMT,BBB
65.16,Walmart Inc.,2016-11-07,2016-11,71.23,WMT,BBB
62.70,Walmart Inc.,2016-11-14,2016-11,68.54,WMT,BBB
65.16,Walmart Inc.,2016-11-21,2016-11,71.23,WMT,BBB
64.84,Walmart Inc.,2016-11-28,2016-11,70.88,WMT,BBB
64.11,Walmart Inc.,2016-12-05,2016-12,70.08,WMT,BBB
65.40,Walmart Inc.,2016-12-12,2016-12,70.98,WMT,BBB
64.07,Walmart Inc.,2016-12-19,2016-12,69.54,WMT,BBB
63.68,Walmart Inc.,2016-12-26,2016-12,69.12,WMT,BBB
62.89,Walmart Inc.,2017-01-02,2017-01,68.26,WMT,BBB
61.85,Walmart Inc.,2017-01-09,2017-01,67.13,WMT,BBB
61.89,Walmart Inc.,2017-01-16,2017-01,67.18,WMT,BBB
60.49,Walmart Inc.,2017-01-23,2017-01,65.66,WMT,BBB
61.27,Walmart Inc.,2017-01-30,2017-01,66.50,WMT,BBB
62.67,Walmart Inc.,2017-02-06,2017-02,68.02,WMT,BBB
63.91,Walmart Inc.,2017-02-13,2017-02,69.37,WMT,BBB
66.70,Walmart Inc.,2017-02-20,2017-02,72.39,WMT,BBB
64.52,Walmart Inc.,2017-02-27,2017-02,70.03,WMT,BBB
64.59,Walmart Inc.,2017-03-06,2017-03,70.10,WMT,BBB
64.87,Walmart Inc.,2017-03-12,2017-03,69.89,WMT,BBB
64.61,Walmart Inc.,2017-03-19,2017-03,69.61,WMT,BBB
66.90,Walmart Inc.,2017-03-26,2017-03,72.08,WMT,BBB
67.66,Walmart Inc.,2017-04-02,2017-04,72.90,WMT,BBB
67.89,Walmart Inc.,2017-04-09,2017-04,73.15,WMT,BBB
69.55,Walmart Inc.,2017-04-16,2017-04,74.94,WMT,BBB
69.77,Walmart Inc.,2017-04-23,2017-04,75.18,WMT,BBB
71.00,Walmart Inc.,2017-04-30,2017-04,76.50,WMT,BBB
70.27,Walmart Inc.,2017-05-07,2017-05,75.71,WMT,BBB
73.60,Walmart Inc.,2017-05-14,2017-05,78.77,WMT,BBB
73.00,Walmart Inc.,2017-05-21,2017-05,78.13,WMT,BBB
74.39,Walmart Inc.,2017-05-28,2017-05,79.62,WMT,BBB
74.20,Walmart Inc.,2017-06-04,2017-06,79.42,WMT,BBB
70.30,Walmart Inc.,2017-06-11,2017-06,75.24,WMT,BBB
69.92,Walmart Inc.,2017-06-18,2017-06,74.84,WMT,BBB
70.71,Walmart Inc.,2017-06-25,2017-06,75.68,WMT,BBB
70.38,Walmart Inc.,2017-07-02,2017-07,75.33,WMT,BBB
71.33,Walmart Inc.,2017-07-09,2017-07,76.34,WMT,BBB
71.15,Walmart Inc.,2017-07-16,2017-07,76.15,WMT,BBB
74.57,Walmart Inc.,2017-07-23,2017-07,79.81,WMT,BBB
75.19,Walmart Inc.,2017-07-30,2017-07,80.48,WMT,BBB
75.12,Walmart Inc.,2017-08-06,2017-08,80.40,WMT,BB
74.57,Walmart Inc.,2017-08-13,2017-08,79.31,WMT,BB
73.93,Walmart Inc.,2017-08-20,2017-08,78.63,WMT,BB
73.68,Walmart Inc.,2017-08-27,2017-08,78.37,WMT,BB
74.16,Walmart Inc.,2017-09-03,2017-09,78.88,WMT,BB
75.57,Walmart Inc.,2017-09-10,2017-09,80.38,WMT,BB
74.77,Walmart Inc.,2017-09-17,2017-09,79.53,WMT,BB
73.47,Walmart Inc.,2017-09-24,2017-09,78.14,WMT,BB
74.28,Walmart Inc.,2017-10-01,2017-10,79.00,WMT,BB
81.44,Walmart Inc.,2017-10-08,2017-10,86.62,WMT,BB
82.21,Walmart Inc.,2017-10-15,2017-10,87.44,WMT,BB
82.90,Walmart Inc.,2017-10-22,2017-10,88.17,WMT,BB
84.32,Walmart Inc.,2017-10-29,2017-10,89.68,WMT,BB
85.48,Walmart Inc.,2017-11-06,2017-11,90.92,WMT,BB
91.64,Walmart Inc.,2017-11-13,2017-11,97.47,WMT,BB
